,sujeto,lados,angulo,combinacion,mediana,ciclo
524,AB11_mine_excluded_nogc.mat,R-L,hip_rot,Rtoe-Lhip_rot,0.06531000137329099,full
525,AB11_mine_excluded_nogc.mat,R-L,hip_rot,Rtoe-Lhip_rot,0.0027976036071777,nods
526,AB11_mine_excluded_nogc.mat,R-L,hip_rot,Rtoe-Lhip_rot,0.01099920272827145,stance
527,AB11_mine_excluded_nogc.mat,R-L,hip_rot,Rtoe-Lhip_rot,0.022978782653808552,swing
528,AB11_mine_excluded_nogc.mat,L-R,ankle,Ltoe-Rankle,0.2655158042907715,full
529,AB11_mine_excluded_nogc.mat,L-R,ankle,Ltoe-Rankle,0.00094175338745115,nods
530,AB11_mine_excluded_nogc.mat,L-R,ankle,Ltoe-Rankle,0.010141372680664,stance
531,AB11_mine_excluded_nogc.mat,L-R,ankle,Ltoe-Rankle,0.07308554649353025,swing
532,AB11_mine_excluded_nogc.mat,L-R,subt,Ltoe-Rsubt,0.02731513977050775,full
533,AB11_mine_excluded_nogc.mat,L-R,subt,Ltoe-Rsubt,0.00133848190307615,nods
534,AB11_mine_excluded_nogc.mat,L-R,subt,Ltoe-Rsubt,0.01430511474609375,stance
535,AB11_mine_excluded_nogc.mat,L-R,subt,Ltoe-Rsubt,0.02830362319946285,swing
536,AB11_mine_excluded_nogc.mat,L-R,knee,Ltoe-Rknee,0.0867109298706054,full
537,AB11_mine_excluded_nogc.mat,L-R,knee,Ltoe-Rknee,0.01641464233398435,nods
538,AB11_mine_excluded_nogc.mat,L-R,knee,Ltoe-Rknee,0.01414585113525385,stance
539,AB11_mine_excluded_nogc.mat,L-R,knee,Ltoe-Rknee,0.05975008010864255,swing
540,AB11_mine_excluded_nogc.mat,L-R,hip_addu,Ltoe-Rhip_addu,0.22481822967529297,full
541,AB11_mine_excluded_nogc.mat,L-R,hip_addu,Ltoe-Rhip_addu,0.01536321640014645,nods
542,AB11_mine_excluded_nogc.mat,L-R,hip_addu,Ltoe-Rhip_addu,0.01562166213989255,stance
543,AB11_mine_excluded_nogc.mat,L-R,hip_addu,Ltoe-Rhip_addu,0.00935792922973625,swing
544,AB11_mine_excluded_nogc.mat,L-R,hip_flex,Ltoe-Rhip_flex,0.11934185028076169,full
545,AB11_mine_excluded_nogc.mat,L-R,hip_flex,Ltoe-Rhip_flex,0.005556583404541,nods
546,AB11_mine_excluded_nogc.mat,L-R,hip_flex,Ltoe-Rhip_flex,0.015104770660400349,stance
547,AB11_mine_excluded_nogc.mat,L-R,hip_flex,Ltoe-Rhip_flex,0.1385111808776855,swing
548,AB11_mine_excluded_nogc.mat,L-R,hip_rot,Ltoe-Rhip_rot,0.00416946411132805,full
549,AB11_mine_excluded_nogc.mat,L-R,hip_rot,Ltoe-Rhip_rot,0.00420045852661125,nods
550,AB11_mine_excluded_nogc.mat,L-R,hip_rot,Ltoe-Rhip_rot,0.00231885910034175,stance
551,AB11_mine_excluded_nogc.mat,L-R,hip_rot,Ltoe-Rhip_rot,0.00242471694946285,swing
552,AB11_mine_excluded_nogc.mat,L-L,ankle,Ltoe-Lankle,0.0951018333435058,full
553,AB11_mine_excluded_nogc.mat,L-L,ankle,Ltoe-Lankle,0.008711814880371049,nods
554,AB11_mine_excluded_nogc.mat,L-L,ankle,Ltoe-Lankle,0.01105356216430655,stance
555,AB11_mine_excluded_nogc.mat,L-L,ankle,Ltoe-Lankle,0.0200119018554687,swing
556,AB11_mine_excluded_nogc.mat,L-L,subt,Ltoe-Lsubt,0.0223278999328613,full
557,AB11_mine_excluded_nogc.mat,L-L,subt,Ltoe-Lsubt,0.012259006500244099,nods
558,AB11_mine_excluded_nogc.mat,L-L,subt,Ltoe-Lsubt,0.01380825042724605,stance
559,AB11_mine_excluded_nogc.mat,L-L,subt,Ltoe-Lsubt,0.05134963989257805,swing
560,AB11_mine_excluded_nogc.mat,L-L,knee,Ltoe-Lknee,0.37396812438964844,full
561,AB11_mine_excluded_nogc.mat,L-L,knee,Ltoe-Lknee,0.0116024017333984,nods
562,AB11_mine_excluded_nogc.mat,L-L,knee,Ltoe-Lknee,0.0089473724365234,stance
563,AB11_mine_excluded_nogc.mat,L-L,knee,Ltoe-Lknee,0.47667956352233887,swing
564,AB11_mine_excluded_nogc.mat,L-L,hip_addu,Ltoe-Lhip_addu,0.16369342803955073,full
565,AB11_mine_excluded_nogc.mat,L-L,hip_addu,Ltoe-Lhip_addu,0.028602123260498,nods
566,AB11_mine_excluded_nogc.mat,L-L,hip_addu,Ltoe-Lhip_addu,0.019777774810791002,stance
567,AB11_mine_excluded_nogc.mat,L-L,hip_addu,Ltoe-Lhip_addu,0.01350021362304685,swing
568,AB11_mine_excluded_nogc.mat,L-L,hip_flex,Ltoe-Lhip_flex,0.0953254699707031,full
569,AB11_mine_excluded_nogc.mat,L-L,hip_flex,Ltoe-Lhip_flex,0.00306797027587885,nods
570,AB11_mine_excluded_nogc.mat,L-L,hip_flex,Ltoe-Lhip_flex,0.0083966255187988,stance
571,AB11_mine_excluded_nogc.mat,L-L,hip_flex,Ltoe-Lhip_flex,0.11563110351562494,swing
572,AB11_mine_excluded_nogc.mat,L-L,hip_rot,Ltoe-Lhip_rot,0.0133876800537109,full
573,AB11_mine_excluded_nogc.mat,L-L,hip_rot,Ltoe-Lhip_rot,0.0194482803344726,nods
574,AB11_mine_excluded_nogc.mat,L-L,hip_rot,Ltoe-Lhip_rot,0.0180134773254394,stance
575,AB11_mine_excluded_nogc.mat,L-L,hip_rot,Ltoe-Lhip_rot,0.0021147727966308,swing
576,AB12_mine_excluded_nogc.mat,R-R,ankle,Rtoe-Rankle,0.08982610702514646,full
577,AB12_mine_excluded_nogc.mat,R-R,ankle,Rtoe-Rankle,0.0082612037658691,nods
578,AB12_mine_excluded_nogc.mat,R-R,ankle,Rtoe-Rankle,0.0168805122375488,stance
579,AB12_mine_excluded_nogc.mat,R-R,ankle,Rtoe-Rankle,0.0230898857116699,swing
580,AB12_mine_excluded_nogc.mat,R-R,subt,Rtoe-Rsubt,0.1425390243530273,full
581,AB12_mine_excluded_nogc.mat,R-R,subt,Rtoe-Rsubt,0.0081667900085449,nods
582,AB12_mine_excluded_nogc.mat,R-R,subt,Rtoe-Rsubt,0.01129341125488275,stance
583,AB12_mine_excluded_nogc.mat,R-R,subt,Rtoe-Rsubt,0.07089471817016595,swing
584,AB12_mine_excluded_nogc.mat,R-R,knee,Rtoe-Rknee,0.3056211471557617,full
585,AB12_mine_excluded_nogc.mat,R-R,knee,Rtoe-Rknee,0.00235557556152335,nods
586,AB12_mine_excluded_nogc.mat,R-R,knee,Rtoe-Rknee,0.005885124206542899,stance
587,AB12_mine_excluded_nogc.mat,R-R,knee,Rtoe-Rknee,0.45719432830810547,swing
588,AB12_mine_excluded_nogc.mat,R-R,hip_addu,Rtoe-Rhip_addu,0.16868352890014643,full
589,AB12_mine_excluded_nogc.mat,R-R,hip_addu,Rtoe-Rhip_addu,0.0079727172851562,nods
590,AB12_mine_excluded_nogc.mat,R-R,hip_addu,Rtoe-Rhip_addu,0.0119314193725585,stance
591,AB12_mine_excluded_nogc.mat,R-R,hip_addu,Rtoe-Rhip_addu,0.02618694305419915,swing
592,AB12_mine_excluded_nogc.mat,R-R,hip_flex,Rtoe-Rhip_flex,0.20426464080810547,full
593,AB12_mine_excluded_nogc.mat,R-R,hip_flex,Rtoe-Rhip_flex,0.0037713050842285,nods
594,AB12_mine_excluded_nogc.mat,R-R,hip_flex,Rtoe-Rhip_flex,0.0435314178466796,stance
595,AB12_mine_excluded_nogc.mat,R-R,hip_flex,Rtoe-Rhip_flex,0.15886878967285156,swing
596,AB12_mine_excluded_nogc.mat,R-R,hip_rot,Rtoe-Rhip_rot,0.024411201477050698,full
597,AB12_mine_excluded_nogc.mat,R-R,hip_rot,Rtoe-Rhip_rot,0.0020651817321777,nods
598,AB12_mine_excluded_nogc.mat,R-R,hip_rot,Rtoe-Rhip_rot,0.008546352386474599,stance
599,AB12_mine_excluded_nogc.mat,R-R,hip_rot,Rtoe-Rhip_rot,0.0178465843200683,swing
600,AB12_mine_excluded_nogc.mat,R-L,ankle,Rtoe-Lankle,0.23357200622558588,full
601,AB12_mine_excluded_nogc.mat,R-L,ankle,Rtoe-Lankle,0.0003004074096679,nods
602,AB12_mine_excluded_nogc.mat,R-L,ankle,Rtoe-Lankle,0.03535127639770505,stance
603,AB12_mine_excluded_nogc.mat,R-L,ankle,Rtoe-Lankle,0.172398567199707,swing
604,AB12_mine_excluded_nogc.mat,R-L,subt,Rtoe-Lsubt,0.036236763000488253,full
605,AB12_mine_excluded_nogc.mat,R-L,subt,Rtoe-Lsubt,0.005960464477539,nods
606,AB12_mine_excluded_nogc.mat,R-L,subt,Rtoe-Lsubt,0.016177177429199198,stance
607,AB12_mine_excluded_nogc.mat,R-L,subt,Rtoe-Lsubt,0.06650781631469721,swing
608,AB12_mine_excluded_nogc.mat,R-L,knee,Rtoe-Lknee,0.10432672500610349,full
609,AB12_mine_excluded_nogc.mat,R-L,knee,Rtoe-Lknee,0.00426959991455075,nods
610,AB12_mine_excluded_nogc.mat,R-L,knee,Rtoe-Lknee,0.00452947616577145,stance
611,AB12_mine_excluded_nogc.mat,R-L,knee,Rtoe-Lknee,0.06947326660156244,swing
612,AB12_mine_excluded_nogc.mat,R-L,hip_addu,Rtoe-Lhip_addu,0.23740863800048825,full
613,AB12_mine_excluded_nogc.mat,R-L,hip_addu,Rtoe-Lhip_addu,0.003180980682373,nods
614,AB12_mine_excluded_nogc.mat,R-L,hip_addu,Rtoe-Lhip_addu,0.0053334236145019,stance
615,AB12_mine_excluded_nogc.mat,R-L,hip_addu,Rtoe-Lhip_addu,0.005260467529296851,swing
616,AB12_mine_excluded_nogc.mat,R-L,hip_flex,Rtoe-Lhip_flex,0.19490861892700195,full
617,AB12_mine_excluded_nogc.mat,R-L,hip_flex,Rtoe-Lhip_flex,0.0137233734130859,nods
618,AB12_mine_excluded_nogc.mat,R-L,hip_flex,Rtoe-Lhip_flex,0.061472415924072196,stance
619,AB12_mine_excluded_nogc.mat,R-L,hip_flex,Rtoe-Lhip_flex,0.29311037063598633,swing
620,AB12_mine_excluded_nogc.mat,R-L,hip_rot,Rtoe-Lhip_rot,0.01850891113281245,full
621,AB12_mine_excluded_nogc.mat,R-L,hip_rot,Rtoe-Lhip_rot,0.00135612487792965,nods
622,AB12_mine_excluded_nogc.mat,R-L,hip_rot,Rtoe-Lhip_rot,0.0021071434020996,stance
623,AB12_mine_excluded_nogc.mat,R-L,hip_rot,Rtoe-Lhip_rot,0.0031332969665526997,swing
624,AB12_mine_excluded_nogc.mat,L-R,ankle,Ltoe-Rankle,0.23396587371826172,full
625,AB12_mine_excluded_nogc.mat,L-R,ankle,Ltoe-Rankle,0.0001125335693359,nods
626,AB12_mine_excluded_nogc.mat,L-R,ankle,Ltoe-Rankle,0.056195259094238253,stance
627,AB12_mine_excluded_nogc.mat,L-R,ankle,Ltoe-Rankle,0.1630787849426269,swing
628,AB12_mine_excluded_nogc.mat,L-R,subt,Ltoe-Rsubt,0.0728640556335449,full
629,AB12_mine_excluded_nogc.mat,L-R,subt,Ltoe-Rsubt,0.01096534729003905,nods
630,AB12_mine_excluded_nogc.mat,L-R,subt,Ltoe-Rsubt,0.04651975631713865,stance
631,AB12_mine_excluded_nogc.mat,L-R,subt,Ltoe-Rsubt,0.0648431777954101,swing
632,AB12_mine_excluded_nogc.mat,L-R,knee,Ltoe-Rknee,0.114138126373291,full
633,AB12_mine_excluded_nogc.mat,L-R,knee,Ltoe-Rknee,0.0042452812194824,nods
634,AB12_mine_excluded_nogc.mat,L-R,knee,Ltoe-Rknee,0.0088467597961425,stance
635,AB12_mine_excluded_nogc.mat,L-R,knee,Ltoe-Rknee,0.0675392150878906,swing
636,AB12_mine_excluded_nogc.mat,L-R,hip_addu,Ltoe-Rhip_addu,0.3012843132019043,full
637,AB12_mine_excluded_nogc.mat,L-R,hip_addu,Ltoe-Rhip_addu,0.00097703933715815,nods
638,AB12_mine_excluded_nogc.mat,L-R,hip_addu,Ltoe-Rhip_addu,0.00579738616943355,stance
639,AB12_mine_excluded_nogc.mat,L-R,hip_addu,Ltoe-Rhip_addu,0.036780834197998,swing
640,AB12_mine_excluded_nogc.mat,L-R,hip_flex,Ltoe-Rhip_flex,0.1746435165405273,full
641,AB12_mine_excluded_nogc.mat,L-R,hip_flex,Ltoe-Rhip_flex,0.00538730621337885,nods
642,AB12_mine_excluded_nogc.mat,L-R,hip_flex,Ltoe-Rhip_flex,0.07849121093749994,stance
643,AB12_mine_excluded_nogc.mat,L-R,hip_flex,Ltoe-Rhip_flex,0.2581901550292969,swing
644,AB12_mine_excluded_nogc.mat,L-R,hip_rot,Ltoe-Rhip_rot,0.01403570175170895,full
645,AB12_mine_excluded_nogc.mat,L-R,hip_rot,Ltoe-Rhip_rot,0.0017619132995605,nods
646,AB12_mine_excluded_nogc.mat,L-R,hip_rot,Ltoe-Rhip_rot,0.0027503967285156,stance
647,AB12_mine_excluded_nogc.mat,L-R,hip_rot,Ltoe-Rhip_rot,0.00755786895751945,swing
648,AB12_mine_excluded_nogc.mat,L-L,ankle,Ltoe-Lankle,0.108039379119873,full
649,AB12_mine_excluded_nogc.mat,L-L,ankle,Ltoe-Lankle,0.0032281875610351,nods
650,AB12_mine_excluded_nogc.mat,L-L,ankle,Ltoe-Lankle,0.0137882232666015,stance
651,AB12_mine_excluded_nogc.mat,L-L,ankle,Ltoe-Lankle,0.0130367279052734,swing
652,AB12_mine_excluded_nogc.mat,L-L,subt,Ltoe-Lsubt,0.04481840133666985,full
653,AB12_mine_excluded_nogc.mat,L-L,subt,Ltoe-Lsubt,0.001439094543457,nods
654,AB12_mine_excluded_nogc.mat,L-L,subt,Ltoe-Lsubt,0.0025258064270019,stance
655,AB12_mine_excluded_nogc.mat,L-L,subt,Ltoe-Lsubt,0.03734207153320305,swing
656,AB12_mine_excluded_nogc.mat,L-L,knee,Ltoe-Lknee,0.31501197814941406,full
657,AB12_mine_excluded_nogc.mat,L-L,knee,Ltoe-Lknee,0.00082588195800775,nods
658,AB12_mine_excluded_nogc.mat,L-L,knee,Ltoe-Lknee,0.01122999191284175,stance
659,AB12_mine_excluded_nogc.mat,L-L,knee,Ltoe-Lknee,0.4784479141235351,swing
660,AB12_mine_excluded_nogc.mat,L-L,hip_addu,Ltoe-Lhip_addu,0.2089228630065918,full
661,AB12_mine_excluded_nogc.mat,L-L,hip_addu,Ltoe-Lhip_addu,0.0032134056091308,nods
662,AB12_mine_excluded_nogc.mat,L-L,hip_addu,Ltoe-Lhip_addu,0.01098632812499995,stance
663,AB12_mine_excluded_nogc.mat,L-L,hip_addu,Ltoe-Lhip_addu,0.0133252143859863,swing
664,AB12_mine_excluded_nogc.mat,L-L,hip_flex,Ltoe-Lhip_flex,0.2173833847045898,full
665,AB12_mine_excluded_nogc.mat,L-L,hip_flex,Ltoe-Lhip_flex,0.010289192199707,nods
666,AB12_mine_excluded_nogc.mat,L-L,hip_flex,Ltoe-Lhip_flex,0.0674328804016113,stance
667,AB12_mine_excluded_nogc.mat,L-L,hip_flex,Ltoe-Lhip_flex,0.1572647094726562,swing
668,AB12_mine_excluded_nogc.mat,L-L,hip_rot,Ltoe-Lhip_rot,0.03880214691162105,full
669,AB12_mine_excluded_nogc.mat,L-L,hip_rot,Ltoe-Lhip_rot,0.00283908843994135,nods
670,AB12_mine_excluded_nogc.mat,L-L,hip_rot,Ltoe-Lhip_rot,0.00830364227294915,stance
671,AB12_mine_excluded_nogc.mat,L-L,hip_rot,Ltoe-Lhip_rot,0.0299339294433593,swing
672,AB13_mine_excluded_nogc.mat,R-R,ankle,Rtoe-Rankle,0.11038351058959961,full
673,AB13_mine_excluded_nogc.mat,R-R,ankle,Rtoe-Rankle,0.01957511901855465,nods
674,AB13_mine_excluded_nogc.mat,R-R,ankle,Rtoe-Rankle,0.03701353073120115,stance
675,AB13_mine_excluded_nogc.mat,R-R,ankle,Rtoe-Rankle,0.01083755493164055,swing
676,AB13_mine_excluded_nogc.mat,R-R,subt,Rtoe-Rsubt,0.0048451423645019,full
677,AB13_mine_excluded_nogc.mat,R-R,subt,Rtoe-Rsubt,0.0010018348693847001,nods
678,AB13_mine_excluded_nogc.mat,R-R,subt,Rtoe-Rsubt,0.0033621788024902,stance
679,AB13_mine_excluded_nogc.mat,R-R,subt,Rtoe-Rsubt,0.0107917785644531,swing
680,AB13_mine_excluded_nogc.mat,R-R,knee,Rtoe-Rknee,0.3733658790588379,full
681,AB13_mine_excluded_nogc.mat,R-R,knee,Rtoe-Rknee,0.010180950164794849,nods
682,AB13_mine_excluded_nogc.mat,R-R,knee,Rtoe-Rknee,0.01208591461181635,stance
683,AB13_mine_excluded_nogc.mat,R-R,knee,Rtoe-Rknee,0.4901442527770996,swing
684,AB13_mine_excluded_nogc.mat,R-R,hip_addu,Rtoe-Rhip_addu,0.31156110763549805,full
685,AB13_mine_excluded_nogc.mat,R-R,hip_addu,Rtoe-Rhip_addu,0.0034127235412596997,nods
686,AB13_mine_excluded_nogc.mat,R-R,hip_addu,Rtoe-Rhip_addu,0.029572010040283148,stance
687,AB13_mine_excluded_nogc.mat,R-R,hip_addu,Rtoe-Rhip_addu,0.0509881973266601,swing
688,AB13_mine_excluded_nogc.mat,R-R,hip_flex,Rtoe-Rhip_flex,0.169227123260498,full
689,AB13_mine_excluded_nogc.mat,R-R,hip_flex,Rtoe-Rhip_flex,0.0100898742675781,nods
690,AB13_mine_excluded_nogc.mat,R-R,hip_flex,Rtoe-Rhip_flex,0.08921909332275385,stance
691,AB13_mine_excluded_nogc.mat,R-R,hip_flex,Rtoe-Rhip_flex,0.08061265945434565,swing
692,AB13_mine_excluded_nogc.mat,R-R,hip_rot,Rtoe-Rhip_rot,0.0466046333312988,full
693,AB13_mine_excluded_nogc.mat,R-R,hip_rot,Rtoe-Rhip_rot,0.0023980140686035,nods
694,AB13_mine_excluded_nogc.mat,R-R,hip_rot,Rtoe-Rhip_rot,0.0115551948547363,stance
695,AB13_mine_excluded_nogc.mat,R-R,hip_rot,Rtoe-Rhip_rot,0.0520215034484863,swing
696,AB13_mine_excluded_nogc.mat,R-L,ankle,Rtoe-Lankle,0.23031568527221674,full
697,AB13_mine_excluded_nogc.mat,R-L,ankle,Rtoe-Lankle,0.0010032653808593,nods
698,AB13_mine_excluded_nogc.mat,R-L,ankle,Rtoe-Lankle,0.056455612182617146,stance
699,AB13_mine_excluded_nogc.mat,R-L,ankle,Rtoe-Lankle,0.15270233154296875,swing
700,AB13_mine_excluded_nogc.mat,R-L,subt,Rtoe-Lsubt,0.01186609268188475,full
701,AB13_mine_excluded_nogc.mat,R-L,subt,Rtoe-Lsubt,0.00257825851440425,nods
702,AB13_mine_excluded_nogc.mat,R-L,subt,Rtoe-Lsubt,0.0048604011535644,stance
703,AB13_mine_excluded_nogc.mat,R-L,subt,Rtoe-Lsubt,0.03311634063720695,swing
704,AB13_mine_excluded_nogc.mat,R-L,knee,Rtoe-Lknee,0.09001445770263669,full
705,AB13_mine_excluded_nogc.mat,R-L,knee,Rtoe-Lknee,0.00448131561279295,nods
706,AB13_mine_excluded_nogc.mat,R-L,knee,Rtoe-Lknee,0.0096793174743652,stance
707,AB13_mine_excluded_nogc.mat,R-L,knee,Rtoe-Lknee,0.050786018371582003,swing
708,AB13_mine_excluded_nogc.mat,R-L,hip_addu,Rtoe-Lhip_addu,0.26175451278686523,full
709,AB13_mine_excluded_nogc.mat,R-L,hip_addu,Rtoe-Lhip_addu,0.0018362998962402001,nods
710,AB13_mine_excluded_nogc.mat,R-L,hip_addu,Rtoe-Lhip_addu,0.0204691886901855,stance
711,AB13_mine_excluded_nogc.mat,R-L,hip_addu,Rtoe-Lhip_addu,0.0157141685485839,swing
712,AB13_mine_excluded_nogc.mat,R-L,hip_flex,Rtoe-Lhip_flex,0.1652235984802246,full
713,AB13_mine_excluded_nogc.mat,R-L,hip_flex,Rtoe-Lhip_flex,0.007904529571533151,nods
714,AB13_mine_excluded_nogc.mat,R-L,hip_flex,Rtoe-Lhip_flex,0.12576580047607416,stance
715,AB13_mine_excluded_nogc.mat,R-L,hip_flex,Rtoe-Lhip_flex,0.2168440818786621,swing
716,AB13_mine_excluded_nogc.mat,R-L,hip_rot,Rtoe-Lhip_rot,0.01520156860351555,full
717,AB13_mine_excluded_nogc.mat,R-L,hip_rot,Rtoe-Lhip_rot,0.0006222724914550001,nods
718,AB13_mine_excluded_nogc.mat,R-L,hip_rot,Rtoe-Lhip_rot,0.0033044815063476,stance
719,AB13_mine_excluded_nogc.mat,R-L,hip_rot,Rtoe-Lhip_rot,0.01600933074951165,swing
720,AB13_mine_excluded_nogc.mat,L-R,ankle,Ltoe-Rankle,0.2240028381347656,full
721,AB13_mine_excluded_nogc.mat,L-R,ankle,Ltoe-Rankle,0.00076484680175775,nods
722,AB13_mine_excluded_nogc.mat,L-R,ankle,Ltoe-Rankle,0.055623054504394503,stance
723,AB13_mine_excluded_nogc.mat,L-R,ankle,Ltoe-Rankle,0.14516353607177734,swing
724,AB13_mine_excluded_nogc.mat,L-R,subt,Ltoe-Rsubt,0.004446506500244101,full
725,AB13_mine_excluded_nogc.mat,L-R,subt,Ltoe-Rsubt,0.00088691711425775,nods
726,AB13_mine_excluded_nogc.mat,L-R,subt,Ltoe-Rsubt,0.0058369636535644,stance
727,AB13_mine_excluded_nogc.mat,L-R,subt,Ltoe-Rsubt,0.02445697784423825,swing
728,AB13_mine_excluded_nogc.mat,L-R,knee,Ltoe-Rknee,0.08101844787597651,full
729,AB13_mine_excluded_nogc.mat,L-R,knee,Ltoe-Rknee,0.002291202545166,nods
730,AB13_mine_excluded_nogc.mat,L-R,knee,Ltoe-Rknee,0.01404762268066405,stance
731,AB13_mine_excluded_nogc.mat,L-R,knee,Ltoe-Rknee,0.01803302764892575,swing
732,AB13_mine_excluded_nogc.mat,L-R,hip_addu,Ltoe-Rhip_addu,0.33949947357177734,full
733,AB13_mine_excluded_nogc.mat,L-R,hip_addu,Ltoe-Rhip_addu,0.00039291381835935,nods
734,AB13_mine_excluded_nogc.mat,L-R,hip_addu,Ltoe-Rhip_addu,0.0223331451416015,stance
735,AB13_mine_excluded_nogc.mat,L-R,hip_addu,Ltoe-Rhip_addu,0.0216841697692871,swing
736,AB13_mine_excluded_nogc.mat,L-R,hip_flex,Ltoe-Rhip_flex,0.16389608383178705,full
737,AB13_mine_excluded_nogc.mat,L-R,hip_flex,Ltoe-Rhip_flex,0.023165702819824198,nods
738,AB13_mine_excluded_nogc.mat,L-R,hip_flex,Ltoe-Rhip_flex,0.10073518753051755,stance
739,AB13_mine_excluded_nogc.mat,L-R,hip_flex,Ltoe-Rhip_flex,0.18552637100219727,swing
740,AB13_mine_excluded_nogc.mat,L-R,hip_rot,Ltoe-Rhip_rot,0.014686107635498,full
741,AB13_mine_excluded_nogc.mat,L-R,hip_rot,Ltoe-Rhip_rot,0.0005521774291992,nods
742,AB13_mine_excluded_nogc.mat,L-R,hip_rot,Ltoe-Rhip_rot,0.00622749328613275,stance
743,AB13_mine_excluded_nogc.mat,L-R,hip_rot,Ltoe-Rhip_rot,0.020586967468261698,swing
744,AB13_mine_excluded_nogc.mat,L-L,ankle,Ltoe-Lankle,0.09718084335327146,full
745,AB13_mine_excluded_nogc.mat,L-L,ankle,Ltoe-Lankle,0.00159931182861325,nods
746,AB13_mine_excluded_nogc.mat,L-L,ankle,Ltoe-Lankle,0.01828765869140625,stance
747,AB13_mine_excluded_nogc.mat,L-L,ankle,Ltoe-Lankle,0.0199699401855468,swing
748,AB13_mine_excluded_nogc.mat,L-L,subt,Ltoe-Lsubt,0.01626873016357415,full
749,AB13_mine_excluded_nogc.mat,L-L,subt,Ltoe-Lsubt,0.00090169906616205,nods
750,AB13_mine_excluded_nogc.mat,L-L,subt,Ltoe-Lsubt,0.0035481452941894,stance
751,AB13_mine_excluded_nogc.mat,L-L,subt,Ltoe-Lsubt,0.01306247711181635,swing
752,AB13_mine_excluded_nogc.mat,L-L,knee,Ltoe-Lknee,0.3043394088745117,full
753,AB13_mine_excluded_nogc.mat,L-L,knee,Ltoe-Lknee,0.00205755233764645,nods
754,AB13_mine_excluded_nogc.mat,L-L,knee,Ltoe-Lknee,0.0036993026733398,stance
755,AB13_mine_excluded_nogc.mat,L-L,knee,Ltoe-Lknee,0.41355228424072266,swing
756,AB13_mine_excluded_nogc.mat,L-L,hip_addu,Ltoe-Lhip_addu,0.34269237518310547,full
757,AB13_mine_excluded_nogc.mat,L-L,hip_addu,Ltoe-Lhip_addu,0.00094413757324215,nods
758,AB13_mine_excluded_nogc.mat,L-L,hip_addu,Ltoe-Lhip_addu,0.01423597335815425,stance
759,AB13_mine_excluded_nogc.mat,L-L,hip_addu,Ltoe-Lhip_addu,0.0246481895446777,swing
760,AB13_mine_excluded_nogc.mat,L-L,hip_flex,Ltoe-Lhip_flex,0.16094017028808594,full
761,AB13_mine_excluded_nogc.mat,L-L,hip_flex,Ltoe-Lhip_flex,0.01268148422241205,nods
762,AB13_mine_excluded_nogc.mat,L-L,hip_flex,Ltoe-Lhip_flex,0.0857014656066894,stance
763,AB13_mine_excluded_nogc.mat,L-L,hip_flex,Ltoe-Lhip_flex,0.0992178916931152,swing
764,AB13_mine_excluded_nogc.mat,L-L,hip_rot,Ltoe-Lhip_rot,0.037075996398925753,full
765,AB13_mine_excluded_nogc.mat,L-L,hip_rot,Ltoe-Lhip_rot,0.00064277648925775,nods
766,AB13_mine_excluded_nogc.mat,L-L,hip_rot,Ltoe-Lhip_rot,0.0138497352600097,stance
767,AB13_mine_excluded_nogc.mat,L-L,hip_rot,Ltoe-Lhip_rot,0.07517528533935545,swing
768,AB14_mine_excluded_nogc.mat,R-R,ankle,Rtoe-Rankle,0.14709758758544916,full
769,AB14_mine_excluded_nogc.mat,R-R,ankle,Rtoe-Rankle,0.0239882469177246,nods
770,AB14_mine_excluded_nogc.mat,R-R,ankle,Rtoe-Rankle,0.04097032546997065,stance
771,AB14_mine_excluded_nogc.mat,R-R,ankle,Rtoe-Rankle,0.01684427261352535,swing
772,AB14_mine_excluded_nogc.mat,R-R,subt,Rtoe-Rsubt,0.038900375366210896,full
773,AB14_mine_excluded_nogc.mat,R-R,subt,Rtoe-Rsubt,0.02061557769775385,nods
774,AB14_mine_excluded_nogc.mat,R-R,subt,Rtoe-Rsubt,0.01911640167236325,stance
775,AB14_mine_excluded_nogc.mat,R-R,subt,Rtoe-Rsubt,0.027972698211669852,swing
776,AB14_mine_excluded_nogc.mat,R-R,knee,Rtoe-Rknee,0.3513479232788086,full
777,AB14_mine_excluded_nogc.mat,R-R,knee,Rtoe-Rknee,0.00943088531494135,nods
778,AB14_mine_excluded_nogc.mat,R-R,knee,Rtoe-Rknee,0.0198798179626464,stance
779,AB14_mine_excluded_nogc.mat,R-R,knee,Rtoe-Rknee,0.4655003547668457,swing
780,AB14_mine_excluded_nogc.mat,R-R,hip_addu,Rtoe-Rhip_addu,0.27932262420654297,full
781,AB14_mine_excluded_nogc.mat,R-R,hip_addu,Rtoe-Rhip_addu,0.040075302124023396,nods
782,AB14_mine_excluded_nogc.mat,R-R,hip_addu,Rtoe-Rhip_addu,0.0722579956054687,stance
783,AB14_mine_excluded_nogc.mat,R-R,hip_addu,Rtoe-Rhip_addu,0.039802074432373,swing
784,AB14_mine_excluded_nogc.mat,R-R,hip_flex,Rtoe-Rhip_flex,0.11990928649902341,full
785,AB14_mine_excluded_nogc.mat,R-R,hip_flex,Rtoe-Rhip_flex,0.02682161331176755,nods
786,AB14_mine_excluded_nogc.mat,R-R,hip_flex,Rtoe-Rhip_flex,0.06286191940307614,stance
